       0      23     0 0.000e+00 0.000e+00 0.000e+00 4.06227897207526653100551e-02 4.681e-01 -4.739e+02 9.048e+01 1.484e+02     0     1    12    14    11     1      0     0     0     0 0.000e+00 0.000e+00       0      23     0 0.000e+00 0.000e+00 0.000e+00 4.06227896735757293411595e-02 4.825e-01 4.606e+02 -8.795e+01 -1.442e+02     0     0     0    14    17     0      0     1     0     0 0.000e+00 0.000e+00
       0      26     0 0.000e+00 0.000e+00 0.000e+00 4.65966598976206292093138e-02 5.015e-01 -4.538e+02 -1.322e+02 1.540e+02     0     1    15    13    16     0      0     1     0     0 0.000e+00 0.000e+00       0      26     0 0.000e+00 0.000e+00 0.000e+00 4.65966599202369893828468e-02 5.494e-01 4.551e+02 1.371e+02 -1.554e+02     0     0     3    13     7     0      0     2     0     0 0.000e+00 0.000e+00
       0     526     0 0.000e+00 0.000e+00 0.000e+00 5.12198217545663303518211e-01 5.154e-01 -4.732e+02 1.136e+02 -7.746e+01     0     1     4     7     4     1      0     2     0     0 0.000e+00 0.000e+00       0     526     0 0.000e+00 0.000e+00 0.000e+00 5.12198217481742212875417e-01 5.069e-01 4.566e+02 -1.050e+02 7.273e+01     0     0     8    18    17     0      0     0     0     0 0.000e+00 0.000e+00
       0     607     0 0.000e+00 0.000e+00 0.000e+00 5.96684333509986619681342e-01 4.659e-01 -4.710e+02 1.007e+02 2.865e+01     0     1     8     8    13     1      0     3     0     0 0.000e+00 0.000e+00       0     607     0 0.000e+00 0.000e+00 0.000e+00 5.96684333507112141248285e-01 4.739e-01 4.677e+02 -6.067e+01 -6.177e+01     0     0     5     6    21     1      0     2     0     0 0.000e+00 0.000e+00
       0     709     0 0.000e+00 0.000e+00 0.000e+00 6.89755088644124492169851e-01 5.126e-01 -4.701e+02 5.466e+01 -7.577e+01     0     1     5     6     7     1      0     1     0     0 0.000e+00 0.000e+00       0     709     0 0.000e+00 0.000e+00 0.000e+00 6.89755088625508050448332e-01 4.672e-01 4.644e+02 -4.947e+01 8.136e+01     0     0     9    21     4     0      0     1     0     0 0.000e+00 0.000e+00
       0     994     0 0.000e+00 0.000e+00 0.000e+00 9.65853283147669827712889e-01 4.825e-01 4.583e+02 8.650e+01 1.547e+02     0     0    15    10    17     0      0     0     0     0 0.000e+00 0.000e+00       0     994     0 0.000e+00 0.000e+00 0.000e+00 9.65853283153485064893573e-01 4.860e-01 -4.587e+02 -8.289e+01 -1.529e+02     0     1     3    10     5     0      0     1     0     0 0.000e+00 0.000e+00
       0    1249     0 0.000e+00 0.000e+00 0.000e+00 1.24771845754102472803027e+00 5.016e-01 -4.550e+02 -1.119e+02 -3.131e+01     0     1     7    16    14     0      0     1     0     0 0.000e+00 0.000e+00       0    1249     0 0.000e+00 0.000e+00 0.000e+00 1.24771845753065746542632e+00 5.142e-01 4.553e+02 1.097e+02 2.684e+01     0     0    11     6     9     0      0     0     0     0 0.000e+00 0.000e+00
       0    1255     0 0.000e+00 0.000e+00 0.000e+00 1.25705077967061296106976e+00 5.231e-01 -4.724e+02 -1.542e+02 7.261e+01     0     1    11    19    18     1      0     3     0     0 0.000e+00 0.000e+00       0    1255     0 0.000e+00 0.000e+00 0.000e+00 1.25705077961086564286575e+00 5.004e-01 4.584e+02 1.512e+02 -7.651e+01     0     0     7     9     2     0      0     1     0     0 0.000e+00 0.000e+00
       0    1900     0 0.000e+00 0.000e+00 0.000e+00 1.87776378758071826879927e+00 4.621e-01 -4.501e+02 8.924e+01 -1.904e+02     0     1     0     4    12     0      0     0     0     0 0.000e+00 0.000e+00       0    1900     0 0.000e+00 0.000e+00 0.000e+00 1.87776378751905181907489e+00 5.441e-01 4.615e+02 5.325e+01 5.774e+01     0     0    10    13    21     0      0     0     0     0 0.000e+00 0.000e+00
       0    2038     0 0.000e+00 0.000e+00 0.000e+00 2.02717268288977869872269e+00 5.073e-01 -4.689e+02 -2.339e+01 -1.854e+02     0     1     2     1    17     1      0     1     0     0 0.000e+00 0.000e+00       0    2038     0 0.000e+00 0.000e+00 0.000e+00 2.02717268282680951330121e+00 4.830e-01 4.719e+02 4.915e+01 1.003e+02     0     0    14     3     0     1      0     1     0     0 0.000e+00 0.000e+00
       0    2164     0 0.000e+00 0.000e+00 0.000e+00 2.15840812633222478567063e+00 5.082e-01 -4.533e+02 -1.301e+01 1.624e+02     0     1    14    15     4     0      0     0     0     0 0.000e+00 0.000e+00       0    2164     0 0.000e+00 0.000e+00 0.000e+00 2.15840812633358147820672e+00 5.287e-01 4.537e+02 1.302e+01 -1.625e+02     0     0     2     5    24     0      0     0     0     0 0.000e+00 0.000e+00
       0    3728     0 0.000e+00 0.000e+00 0.000e+00 3.71261669537979477340173e+00 4.880e-01 4.518e+02 -7.902e+01 1.525e+02     0     0    13    10    15     0      0     1     0     0 0.000e+00 0.000e+00       0    3728     0 0.000e+00 0.000e+00 0.000e+00 3.71261669542725325499077e+00 5.086e-01 -4.651e+02 8.135e+01 -1.570e+02     0     1     0    14     4     1      0     1     0     0 0.000e+00 0.000e+00
       0    3950     0 0.000e+00 0.000e+00 0.000e+00 3.93042497379503297239012e+00 5.411e-01 -4.724e+02 -1.093e+02 4.689e+01     0     1    11    11     9     1      0     0     0     0 0.000e+00 0.000e+00       0    3950     0 0.000e+00 0.000e+00 0.000e+00 3.93042497377016575299535e+00 4.611e-01 4.635e+02 1.104e+02 -4.345e+01     0     0     7    11    24     0      0     3     0     0 0.000e+00 0.000e+00
       0    4100     0 0.000e+00 0.000e+00 0.000e+00 4.07384243144395608027253e+00 5.604e-01 -4.749e+02 -4.590e+01 1.822e+02     0     1    14    22     4     1      0     1     0     0 0.000e+00 0.000e+00       0    4100     0 0.000e+00 0.000e+00 0.000e+00 4.07384243145665525531740e+00 4.617e-01 4.680e+02 6.016e+01 -1.899e+02     0     0     2     3    13     1      0     1     0     0 0.000e+00 0.000e+00
       0    4197     0 0.000e+00 0.000e+00 0.000e+00 4.18442074607553404774762e+00 5.520e-01 -4.533e+02 7.687e+00 1.345e+02     0     1    13     9    17     0      0     1     0     0 0.000e+00 0.000e+00       0    4197     0 0.000e+00 0.000e+00 0.000e+00 4.18442074611030445652204e+00 5.167e-01 4.636e+02 -7.900e+00 -1.375e+02     0     0     1    19     2     0      0     0     0     0 0.000e+00 0.000e+00
       0    4279     0 0.000e+00 0.000e+00 0.000e+00 4.26804776307151367831239e+00 4.852e-01 4.579e+02 5.151e+01 5.212e+01     0     0    10    13    16     0      0     1     0     0 0.000e+00 0.000e+00       0    4279     0 0.000e+00 0.000e+00 0.000e+00 4.26804776306462407831077e+00 5.057e-01 -4.533e+02 -4.762e+01 -5.373e+01     0     1     6    12     9     0      0     2     0     0 0.000e+00 0.000e+00
       0    4593     0 0.000e+00 0.000e+00 0.000e+00 4.59838274586375739261257e+00 5.476e-01 4.554e+02 1.551e+02 1.824e+02     0     0    15    24     3     0      0     1     0     0 0.000e+00 0.000e+00       0    4593     0 0.000e+00 0.000e+00 0.000e+00 4.59838274584483652773770e+00 5.575e-01 -4.506e+02 -1.533e+02 -1.804e+02     0     1     3     4    22     0      0     0     0     0 0.000e+00 0.000e+00
       0    4728     0 0.000e+00 0.000e+00 0.000e+00 4.74074810809155877677767e+00 5.431e-01 -4.756e+02 2.646e+01 -1.862e+02     0     1     1     3    16     1      0     0     0     0 0.000e+00 0.000e+00       0    4728     0 0.000e+00 0.000e+00 0.000e+00 4.74074810800339729865982e+00 5.065e-01 4.510e+02 -2.509e+01 1.765e+02     0     0    13    18    22     0      0     0     0     0 0.000e+00 0.000e+00
       0    4789     0 0.000e+00 0.000e+00 0.000e+00 4.81361350381824504296446e+00 4.950e-01 -4.517e+02 1.255e+02 1.641e+01     0     1     8     2    20     0      0     0     0     0 0.000e+00 0.000e+00       0    4789     0 0.000e+00 0.000e+00 0.000e+00 4.81361350386966790892984e+00 5.559e-01 4.567e+02 -1.573e+02 5.151e+01     0     0     8    10    10     0      0     0     0     0 0.000e+00 0.000e+00
       0    5150     0 0.000e+00 0.000e+00 0.000e+00 5.19000347985635990255560e+00 5.594e-01 -4.603e+02 -5.926e+01 -3.242e+01     0     1     6    18     8     0      0     0     0     0 0.000e+00 0.000e+00       0    5150     0 0.000e+00 0.000e+00 0.000e+00 5.19000347985621335311635e+00 4.829e-01 4.603e+02 5.926e+01 3.242e+01     0     0    10     8    18     0      0     0     0     0 0.000e+00 0.000e+00
       0    5292     0 0.000e+00 0.000e+00 0.000e+00 5.32107541049058241355851e+00 4.786e-01 4.571e+02 1.090e+02 -1.036e+02     0     0     3    21    24     0      0     0     0     0 0.000e+00 0.000e+00       0    5292     0 0.000e+00 0.000e+00 0.000e+00 5.32107541047423104885183e+00 5.131e-01 -4.524e+02 -1.078e+02 1.025e+02     0     1    15     1     3     0      0     1     0     0 0.000e+00 0.000e+00
       0    5623     0 0.000e+00 0.000e+00 0.000e+00 5.64714153046634681487603e+00 5.351e-01 4.576e+02 -5.461e+01 6.862e+01     0     0     9    16    12     0      0     0     0     0 0.000e+00 0.000e+00       0    5623     0 0.000e+00 0.000e+00 0.000e+00 5.64714153048270173229639e+00 4.985e-01 -4.595e+02 5.640e+01 -7.255e+01     0     1     5     6     7     0      0     2     0     0 0.000e+00 0.000e+00
       0    5705     0 0.000e+00 0.000e+00 0.000e+00 5.73379337106463360385078e+00 5.443e-01 -4.631e+02 -5.163e+01 1.685e+02     0     1    14    18    11     0      0     0     0     0 0.000e+00 0.000e+00       0    5705     0 0.000e+00 0.000e+00 0.000e+00 5.73379337108621900398475e+00 4.840e-01 4.692e+02 5.248e+01 -1.710e+02     0     0     2     8    11     1      0     1     0     1 0.000e+00 0.000e+00
       0    5894     0 0.000e+00 0.000e+00 0.000e+00 5.93282130744960678470079e+00 5.047e-01 -4.541e+02 -9.341e+01 -1.889e+02     0     1     3     0    14     0      0     1     0     0 0.000e+00 0.000e+00       0    5894     0 0.000e+00 0.000e+00 0.000e+00 5.93282130746754621242189e+00 5.401e-01 4.590e+02 9.442e+01 1.909e+02     0     0    15    20    14     0      0     0     0     0 0.000e+00 0.000e+00
