       0      25     0  0.000e+00  0.000e+00  0.000e+00     0     1     9     9    21     0   3.19927601352450186045218e-02  4.835e-01 -4.505e+02  1.179e+01  3.827e+01    0    1    0    0 NULL NULL
       0      29     0  0.000e+00  0.000e+00  0.000e+00     0     1    14    12     6     0   3.36527096410081938415715e-02  5.372e-01 -4.521e+02 -3.554e+01  1.454e+02    0    1    0    0 NULL NULL
       0      35     0  0.000e+00  0.000e+00  0.000e+00     0     0     2     5     7     1   3.94704891214124331533242e-02  5.363e-01  4.763e+02  8.308e+00 -1.730e+02    0    1    0    0 NULL NULL
       0      43     0  0.000e+00  0.000e+00  0.000e+00     0     1     6    12    20     0   4.73980060137915992779511e-02  4.784e-01 -4.532e+02 -3.493e+01 -4.383e+01    0    1    0    0 NULL NULL
       0      66     0  0.000e+00  0.000e+00  0.000e+00     0     1     9     8     8     1   7.02824609175847631048484e-02  4.744e-01 -4.692e+02  2.099e+01  2.483e+01    0    0    0    0 NULL NULL
       0      69     0  0.000e+00  0.000e+00  0.000e+00     0     1    10    11    18     1   7.41811747819658556801770e-02  5.465e-01 -4.676e+02 -2.751e+01  5.343e+01    0    3    0    0 NULL NULL
       0      78     0  0.000e+00  0.000e+00  0.000e+00     0     1     5     3     3     0   8.12744388278497792432731e-02  5.023e-01 -4.512e+02  2.131e+01 -9.685e+01    0    2    0    0 NULL NULL
       0      83     0  0.000e+00  0.000e+00  0.000e+00     0     1    14     4    13     0   8.53177947313669554629811e-02  4.742e-01 -4.612e+02 -7.654e+01  1.110e+02    0    0    0    0 NULL NULL
       0      87     0  0.000e+00  0.000e+00  0.000e+00     0     1    10    12     1     0   9.20169318636348265716407e-02  4.681e-01 -4.545e+02 -3.607e+01  4.014e+01    0    1    0    0 NULL NULL
       0     104     0  0.000e+00  0.000e+00  0.000e+00     0     1    13     7     4     0   1.11922802566686713232613e-01  5.099e-01 -4.527e+02  3.375e+01  1.217e+02    0    1    0    0 NULL NULL
       0     113     0  0.000e+00  0.000e+00  0.000e+00     0     1     6    10    13     0   1.18644207108384178162019e-01  5.051e-01 -4.565e+02 -1.237e+01 -5.031e+01    0    0    0    0 NULL NULL
       0     125     0  0.000e+00  0.000e+00  0.000e+00     0     1     6    19    11     0   1.31443783712238665417615e-01  5.162e-01 -4.505e+02 -6.780e+01 -3.053e+01    0    0    0    0 NULL NULL
       0     126     0  0.000e+00  0.000e+00  0.000e+00     0     1    10     1     6     0   1.33688887501794084755602e-01  5.114e-01 -4.511e+02 -1.992e+01  7.254e+00    0    1    0    0 NULL NULL
       0     131     0  0.000e+00  0.000e+00  0.000e+00     0     1     9    22     2     0   1.38066347075167544788954e-01  4.954e-01 -4.519e+02  3.944e+01  8.364e+01    0    1    0    0 NULL NULL
       0     138     0  0.000e+00  0.000e+00  0.000e+00     0     1     6    15     3     1   1.42292986915097258160401e-01  4.786e-01 -4.732e+02 -1.034e+01 -3.669e+01    0    2    0    0 NULL NULL
       0     151     0  0.000e+00  0.000e+00  0.000e+00     0     1     1    16     6     0   1.58856444518390399478491e-01  5.418e-01 -4.540e+02  5.948e+01 -1.343e+02    0    3    0    0 NULL NULL
       0     152     0  0.000e+00  0.000e+00  0.000e+00     0     1     6    15    13     1   1.59433125293138300282436e-01  4.806e-01 -4.742e+02 -1.169e+01 -2.896e+01    0    1    0    0 NULL NULL
       0     162     0  0.000e+00  0.000e+00  0.000e+00     0     1     9    14    17     0   1.69996062664552222143399e-01  5.588e-01 -4.511e+02  9.037e+00  5.347e+01    0    0    0    0 NULL NULL
       0     173     0  0.000e+00  0.000e+00  0.000e+00     0     1     9    12    22     0   1.78920550770240022186996e-01  5.578e-01 -4.532e+02  3.949e+01  5.804e+01    0    1    0    0 NULL NULL
       0     175     0  0.000e+00  0.000e+00  0.000e+00     0     1     6     4     5     0   1.82593064826673839862181e-01  5.198e-01 -4.528e+02 -6.607e+01 -9.397e+01    0    2    0    0 NULL NULL
       0     191     0  0.000e+00  0.000e+00  0.000e+00     0     1     5    21    22     0   1.97379967416992707640588e-01  5.446e-01 -4.602e+02  5.496e+01 -2.488e+00    0    2    0    0 NULL NULL
       0     250     0  0.000e+00  0.000e+00  0.000e+00     0     1    14    22    14     0   2.50480243083993303621071e-01  4.619e-01 -4.551e+02 -4.663e+01  1.898e+02    0    1    0    0 NULL NULL
