       0       4     0  0.000e+00  6.283e+00  0.000e+00     0     1     6    17     3     0   4.48870931828623635773123e-03  4.654e-01 -4.521e+02 -4.263e+01 -3.722e+01    0    0    0    0 NULL NULL
       0      11     0  0.000e+00 -2.140e+01  0.000e+00     0     1    15     5    20     0   1.33437002175971954759381e-02  5.476e-01 -4.514e+02 -8.201e+01  1.395e+02    0    1    0    0 NULL NULL
       0      18     0  0.000e+00 -4.658e+01  0.000e+00     0     1     9     3    10     0   2.12175867903252393653624e-02  5.112e-01 -4.623e+02  3.119e+01  1.032e+01    0    2    0    0 NULL NULL
       0      19     0  0.000e+00 -6.984e+00  0.000e+00     0     1     9    14    13     0   2.16746183204073565586878e-02  4.910e-01 -4.520e+02  5.714e+00  5.075e+01    0    0    0    0 NULL NULL
       0      22     0  0.000e+00  8.751e+00  0.000e+00     0     1     9    13     2     0   2.45417794032031857942577e-02  4.837e-01 -4.535e+02  2.419e+01  4.336e+01    0    0    0    0 NULL NULL
       0      29     0  0.000e+00 -4.266e+01  0.000e+00     0     1     6    16    22     0   3.13445074558638334116800e-02  5.346e-01 -4.547e+02 -2.493e+01 -2.321e+01    0    0    0    0 NULL NULL
       0      56     0  0.000e+00  3.448e+01  0.000e+00     0     1     6    21     7     0   6.00144961405992410918842e-02  5.566e-01 -4.611e+02 -2.291e+01 -1.497e+01    0    1    0    0 NULL NULL
       0      63     0  0.000e+00 -4.971e-02  0.000e+00     0     1     6    10    20     1   6.87965341731472945774328e-02  5.111e-01 -4.752e+02 -2.304e+00 -4.294e+01    0    1    0    0 NULL NULL
       0     109     0  0.000e+00 -1.770e+01  0.000e+00     0     1     4    18     3     0   1.12754337572304949577351e-01  5.552e-01 -4.614e+02  1.003e+02 -3.803e+01    0    5    0    0 NULL NULL
       0     118     0  0.000e+00  1.312e+01  0.000e+00     0     1     7    10    24     0   1.22885070691976294732228e-01  5.401e-01 -4.544e+02 -9.319e+01 -4.202e+01    0    1    0    0 NULL NULL
       0     131     0  0.000e+00  3.691e-01  0.000e+00     0     1     0     4     4     0   1.44429205843852714874487e-01  5.350e-01 -4.545e+02  8.183e+01 -1.998e+02    0    1    0    0 NULL NULL
       0     154     0  0.000e+00  4.217e+01  0.000e+00     0     1     9     2    24     0   1.69089812803371319915868e-01  4.687e-01 -4.543e+02  3.352e+01  1.933e+01    0    1    0    0 NULL NULL
       0     156     0  0.000e+00  2.037e+00  0.000e+00     0     1     0    16    21     0   1.70207951198864643194142e-01  5.209e-01 -4.576e+02  1.381e+02 -1.232e+02    0    2    0    0 NULL NULL
       0     175     0  0.000e+00  4.643e+01  0.000e+00     0     1     2    23    17     0   1.90250198908194667613003e-01  5.253e-01 -4.522e+02 -5.744e+01 -1.058e+02    0    2    0    0 NULL NULL
       0     201     0  0.000e+00 -1.595e+01  0.000e+00     0     1     8    19    18     0   2.13515203749905596586345e-01  5.592e-01 -4.512e+02  8.547e+01  7.387e+01    0    2    0    0 NULL NULL
       0     217     0  0.000e+00 -3.493e+01  0.000e+00     0     1    10     9    24     0   2.33200602936423084798889e-01  4.822e-01 -4.505e+02 -7.756e+01  3.858e+01    0    0    0    0 NULL NULL
       0     229     0  0.000e+00 -3.861e+01  0.000e+00     0     1     1    20    24     0   2.47140533533984851910503e-01  5.410e-01 -4.507e+02  6.491e+01 -1.008e+02    0    0    0    0 NULL NULL
       0     234     0  0.000e+00  2.000e+01  0.000e+00     0     1    12     8    15     0   2.50718709670345818452120e-01  5.039e-01 -4.621e+02  1.089e+02  1.323e+02    0    1    0    0 NULL NULL
       0     235     0  0.000e+00  4.401e+01  0.000e+00     0     1     5     9    11     1   2.53188301355013523075144e-01  5.316e-01 -4.663e+02  1.173e+01 -7.043e+01    0    2    0    0 NULL NULL
       0     241     0  0.000e+00  2.888e+00  0.000e+00     0     1     5    11     9     0   2.57045551305541852826764e-01  5.402e-01 -4.567e+02  4.843e+01 -5.359e+01    0    1    0    0 NULL NULL
       0     260     0  0.000e+00 -3.673e+01  0.000e+00     0     1     6    22    22     1   2.75480694171497952904559e-01  4.657e-01 -4.671e+02 -3.941e+01 -1.740e+00    0    2    0    0 NULL NULL
       0     273     0  0.000e+00  3.883e+01  0.000e+00     0     1     8     3    23     1   2.89455247956652950147571e-01  5.389e-01 -4.719e+02  1.012e+02  1.838e+01    0    0    0    0 NULL NULL
       0     280     0  0.000e+00 -5.993e+00  0.000e+00     0     1     4    16    19     0   2.93508017126443865318919e-01  4.878e-01 -4.512e+02  1.299e+02 -2.678e+01    0    1    0    0 NULL NULL
       0     291     0  0.000e+00 -4.008e+01  0.000e+00     0     1    10     3    11     0   3.06150392376432323171542e-01  4.832e-01 -4.576e+02 -5.335e+01  1.114e+01    0    0    0    0 NULL NULL
       0     297     0  0.000e+00 -3.112e+01  0.000e+00     0     1     2     3    19     0   3.16031729809556072297028e-01  4.631e-01 -4.629e+02 -6.202e+01 -1.857e+02    0    2    0    0 NULL NULL
       0     311     0  0.000e+00  4.942e+01  0.000e+00     0     1     4    19    10     0   3.32051796071899163464991e-01  4.954e-01 -4.589e+02  9.465e+01 -2.958e+01    0    2    0    0 NULL NULL
       0     314     0  0.000e+00 -3.905e+01  0.000e+00     0     1     9     3    16     0   3.33326086376172336933621e-01  5.028e-01 -4.535e+02  2.637e+01  1.494e+01    0    1    0    0 NULL NULL
       0     316     0  0.000e+00 -2.262e+01  0.000e+00     0     1     6     4    23     0   3.37926613092934813309398e-01  4.991e-01 -4.618e+02 -7.551e+01 -8.088e+01    0    2    0    0 NULL NULL
       0     320     0  0.000e+00 -3.147e+00  0.000e+00     0     1     9     7    13     0   3.40640588699474777811815e-01  4.932e-01 -4.637e+02  3.544e+01  2.864e+01    0    1    0    0 NULL NULL
       0     335     0  0.000e+00  4.794e+01  0.000e+00     0     1     9    13    20     0   3.55778652552198537684092e-01  4.701e-01 -4.569e+02  3.070e+01  5.923e+01    0    1    0    0 NULL NULL
       0     339     0  0.000e+00 -6.229e+00  0.000e+00     0     1    10     7    17     0   3.61012984838139427967718e-01  5.167e-01 -4.610e+02 -3.943e+01  3.494e+01    0    1    0    0 NULL NULL
       0     343     0  0.000e+00  3.351e+01  0.000e+00     0     1     5    18    24     0   3.64971307554514567961235e-01  5.615e-01 -4.504e+02  1.656e+01 -2.056e+01    0    0    0    0 NULL NULL
       0     358     0  0.000e+00 -3.364e+01  0.000e+00     0     1    14     8     1     0   3.82402130729029954281373e-01  4.915e-01 -4.501e+02 -5.315e+01  1.225e+02    0    1    0    0 NULL NULL
       0     369     0  0.000e+00 -3.016e+01  0.000e+00     0     1     2    20     1     0   3.89455462706818300588907e-01  5.024e-01 -4.590e+02 -5.765e+00 -1.176e+02    0    0    0    0 NULL NULL
       0     377     0  0.000e+00 -1.980e+01  0.000e+00     0     1    14     5     7     0   3.98933762909403855090318e-01  5.084e-01 -4.501e+02 -9.140e+00  1.270e+02    0    1    0    0 NULL NULL
       0     397     0  0.000e+00 -1.456e+01  0.000e+00     0     1     5    12    12     0   4.20257808497217721921402e-01  5.322e-01 -4.521e+02  3.889e+01 -4.974e+01    0    1    0    0 NULL NULL
       0     398     0  0.000e+00 -6.488e+00  0.000e+00     0     1     7     5    10     0   4.22181440238015237564895e-01  5.526e-01 -4.580e+02 -8.093e+01 -6.958e+01    0    1    0    0 NULL NULL
       0     424     0  0.000e+00 -3.773e+01  0.000e+00     0     1    13    21    12     0   4.47828760146251114715454e-01  5.130e-01 -4.525e+02  5.729e+01  1.905e+02    0    0    0    0 NULL NULL
       0     453     0  0.000e+00 -3.808e+01  0.000e+00     0     1    10     6     2     0   4.77976200291795383368054e-01  4.827e-01 -4.515e+02 -2.312e+01  2.057e+01    0    0    0    0 NULL NULL
       0     460     0  0.000e+00 -3.608e+01  0.000e+00     0     1    11     9     1     0   4.87292460120962334091388e-01  5.474e-01 -4.635e+02 -1.492e+02  2.076e+01    0    1    0    0 NULL NULL
       0     464     0  0.000e+00 -3.898e+01  0.000e+00     0     1    14    24    23     0   4.95634577807609388866439e-01  5.057e-01 -4.515e+02 -7.394e+01  1.976e+02    0    0    0    0 NULL NULL
       0     519     0  0.000e+00 -4.562e+01  0.000e+00     0     1    14     3     3     0   5.33897204194135555077594e-01  4.855e-01 -4.585e+02 -5.973e+01  1.010e+02    0    1    0    0 NULL NULL
       0     523     0  0.000e+00  3.988e+01  0.000e+00     0     1    10    23     9     0   5.36627170815104026502240e-01  5.512e-01 -4.527e+02 -6.277e+01  8.601e+01    0    0    0    0 NULL NULL
       0     561     0  0.000e+00 -3.430e+01  0.000e+00     0     1    10     5    23     0   5.73019913880144504680914e-01  4.795e-01 -4.568e+02 -1.049e+01  3.859e+01    0    1    0    0 NULL NULL
       0     577     0  0.000e+00  4.107e+01  0.000e+00     0     1     9     1     9     0   5.91454802544010393994256e-01  5.082e-01 -4.602e+02  5.076e+01  5.449e+00    0    1    0    0 NULL NULL
       0     607     0  0.000e+00 -2.994e+00  0.000e+00     0     1     1    14     2     0   6.26248067863001911526055e-01  5.112e-01 -4.530e+02  7.261e+00 -1.577e+02    0    3    0    0 NULL NULL
       0     626     0  0.000e+00  4.085e+01  0.000e+00     0     1     5    21    23     0   6.42497815173922015574703e-01  5.576e-01 -4.619e+02  5.283e+01 -6.028e-01    0    1    0    0 NULL NULL
       0     640     0  0.000e+00  4.250e+01  0.000e+00     0     1     0    21    14     0   6.53307259086829072991520e-01  5.160e-01 -4.522e+02  1.291e+02 -1.102e+02    0    1    0    0 NULL NULL
       0     644     0  0.000e+00 -3.217e+01  0.000e+00     0     1     5     5     4     1   6.57719569779752655236393e-01  5.341e-01 -4.673e+02  6.644e+01 -7.884e+01    0    1    0    0 NULL NULL
       0     661     0  0.000e+00 -2.051e+01  0.000e+00     0     1     2    20    24     0   6.74894923606436658580776e-01  5.524e-01 -4.506e+02 -1.433e+01 -1.039e+02    0    1    0    0 NULL NULL
       0     697     0  0.000e+00  4.738e+01  0.000e+00     0     1     8     7     8     0   7.13365770633556439683787e-01  5.314e-01 -4.545e+02  1.172e+02  2.538e+01    0    1    0    0 NULL NULL
       0     722     0  0.000e+00  4.570e+01  0.000e+00     0     1     9     3    16     0   7.40669633944933125668797e-01  4.678e-01 -4.510e+02  2.729e+01  1.370e+01    0    1    0    0 NULL NULL
       0     742     0  0.000e+00 -9.615e+00  0.000e+00     0     1    10     3    15     0   7.61225745032183986893415e-01  4.895e-01 -4.559e+02 -4.858e+01  1.249e+01    0    0    0    0 NULL NULL
       0     743     0  0.000e+00  3.806e+01  0.000e+00     0     1     8    24    22     0   7.62597638582776737870006e-01  5.161e-01 -4.528e+02  8.894e+01  9.793e+01    0    2    0    0 NULL NULL
       0     752     0  0.000e+00  2.073e+01  0.000e+00     0     1     9     6    16     0   7.70826077337151360779899e-01  5.263e-01 -4.572e+02  5.776e+01  3.475e+01    0    0    0    0 NULL NULL
       0     786     0  0.000e+00  4.339e+01  0.000e+00     0     1     0    23    18     1   8.12411335368633746867317e-01  5.615e-01 -4.680e+02  1.006e+02 -1.055e+02    0    3    0    0 NULL NULL
       0     797     0  0.000e+00  4.261e+01  0.000e+00     0     1     8    20     5     0   8.20582609755740044477079e-01  5.294e-01 -4.549e+02  1.570e+02  8.712e+01    0    1    0    0 NULL NULL
       0     812     0  0.000e+00 -3.376e+01  0.000e+00     0     1    15    19     0     0   8.30164774268047356287070e-01  5.243e-01 -4.522e+02 -1.458e+02  1.619e+02    0    1    0    0 NULL NULL
       0     814     0  0.000e+00 -2.901e+01  0.000e+00     0     1     9     9    12     0   8.35459706881086394680835e-01  5.151e-01 -4.529e+02  7.253e+00  3.142e+01    0    2    0    0 NULL NULL
       0     837     0  0.000e+00  2.579e+01  0.000e+00     0     1    11     5    22     0   8.53264927091082925336707e-01  5.526e-01 -4.514e+02 -8.764e+01  3.939e+01    0    0    0    0 NULL NULL
       0     842     0  0.000e+00  1.986e+01  0.000e+00     0     1     5    21    19     0   8.58190622648463574684286e-01  5.206e-01 -4.649e+02  4.943e+01 -4.515e+00    0    1    0    0 NULL NULL
       0     864     0  0.000e+00 -9.734e-01  0.000e+00     0     1    15    19    20     0   8.81352856095719117135445e-01  5.071e-01 -4.513e+02 -1.450e+02  1.766e+02    0    1    0    0 NULL NULL
       0     870     0  0.000e+00 -4.747e+01  0.000e+00     0     1     6     3     1     0   8.83963484008782995893228e-01  5.211e-01 -4.582e+02 -5.418e+01 -9.869e+01    0    0    0    0 NULL NULL
       0     926     0  0.000e+00 -1.843e+01  0.000e+00     0     1    10     3     3     0   9.34209272642881560777539e-01  4.850e-01 -4.523e+02 -6.017e+01  3.689e+00    0    1    0    0 NULL NULL
       0     982     0  0.000e+00  1.179e+01  0.000e+00     0     1    13    19     4     0   9.80487318646832473056918e-01  5.547e-01 -4.573e+02  1.005e+00  1.624e+02    0    2    0    0 NULL NULL
       0     986     0  0.000e+00  4.128e+01  0.000e+00     0     1     5    21     2     1   9.83209667348718285850850e-01  4.906e-01 -4.728e+02  5.472e+01 -1.656e+01    0    1    0    0 NULL NULL
       0     988     0  0.000e+00 -1.298e+01  0.000e+00     0     1    12    13     0     0   9.83548607931332363740751e-01  5.238e-01 -4.533e+02  1.111e+02  1.421e+02    0    2    0    0 NULL NULL
